camera_id,timestamp,bbox,confidence
CAM_01,2026-06-03 14:58:05,"(879, 204, 966, 258)",0.7199801206588745
CAM_01,2026-06-03 14:58:06,"(879, 204, 966, 258)",0.7242684960365295
CAM_01,2026-06-03 14:58:06,"(879, 204, 966, 258)",0.7240139245986938
CAM_01,2026-06-03 14:58:06,"(879, 204, 966, 258)",0.7207793593406677
CAM_01,2026-06-03 14:58:06,"(879, 204, 966, 258)",0.7194019556045532
CAM_01,2026-06-03 14:58:07,"(879, 204, 966, 258)",0.7128171920776367
CAM_01,2026-06-03 14:58:07,"(880, 204, 966, 257)",0.6713277697563171
CAM_01,2026-06-03 14:58:07,"(880, 204, 966, 257)",0.6608614921569824
CAM_01,2026-06-03 14:58:07,"(880, 204, 966, 257)",0.6600605249404907
CAM_01,2026-06-03 14:58:08,"(880, 204, 966, 257)",0.6561673879623413
CAM_01,2026-06-03 14:58:08,"(880, 204, 966, 257)",0.6560543179512024
CAM_01,2026-06-03 14:58:08,"(880, 204, 966, 257)",0.6570188403129578
CAM_01,2026-06-03 14:58:08,"(880, 204, 966, 257)",0.6569913029670715
CAM_01,2026-06-03 14:58:09,"(880, 204, 966, 257)",0.6537410616874695
CAM_01,2026-06-03 14:58:09,"(880, 204, 966, 257)",0.6550033092498779
CAM_01,2026-06-03 14:58:09,"(880, 204, 966, 257)",0.6861825585365295
CAM_01,2026-06-03 14:58:09,"(880, 204, 966, 257)",0.6914737820625305
CAM_01,2026-06-03 14:58:09,"(880, 204, 966, 257)",0.6920708417892456
CAM_01,2026-06-03 14:58:10,"(880, 204, 966, 257)",0.6994481682777405
CAM_01,2026-06-03 14:58:10,"(880, 204, 966, 257)",0.699102520942688
CAM_01,2026-06-03 14:58:10,"(880, 204, 966, 257)",0.6948193311691284
CAM_01,2026-06-03 14:58:10,"(880, 204, 966, 257)",0.6939374804496765
CAM_01,2026-06-03 14:58:10,"(880, 203, 966, 257)",0.6992970705032349
CAM_01,2026-06-03 14:58:11,"(880, 204, 966, 257)",0.6984066367149353
CAM_01,2026-06-03 14:58:11,"(880, 204, 966, 257)",0.6949078440666199
CAM_01,2026-06-03 14:58:11,"(880, 204, 966, 258)",0.6631884574890137
CAM_01,2026-06-03 14:58:11,"(880, 204, 966, 258)",0.6577864289283752
CAM_01,2026-06-03 14:58:11,"(880, 204, 966, 257)",0.6622284054756165
CAM_01,2026-06-03 14:58:12,"(880, 204, 966, 258)",0.6636747717857361
CAM_01,2026-06-03 14:58:12,"(880, 204, 966, 258)",0.66180419921875
CAM_01,2026-06-03 14:58:12,"(880, 204, 966, 258)",0.6693833470344543
CAM_01,2026-06-03 14:58:12,"(880, 204, 966, 258)",0.6713728904724121
CAM_01,2026-06-03 14:58:12,"(880, 204, 966, 258)",0.6572372317314148
CAM_01,2026-06-03 14:58:13,"(880, 204, 966, 257)",0.6617417931556702
CAM_01,2026-06-03 14:58:13,"(880, 204, 966, 258)",0.6715134382247925
CAM_01,2026-06-03 14:58:13,"(880, 204, 966, 258)",0.7018797993659973
CAM_01,2026-06-03 14:58:13,"(880, 204, 966, 258)",0.6753318309783936
CAM_01,2026-06-03 14:58:13,"(880, 204, 966, 258)",0.7099956274032593
CAM_01,2026-06-03 14:58:14,"(879, 203, 966, 258)",0.6508396863937378
CAM_01,2026-06-03 16:00:06,"(737, 149, 780, 197)",0.5019536018371582
CAM_01,2026-06-03 16:00:39,"(749, 85, 807, 148)",0.5173076391220093
CAM_01,2026-06-03 16:01:48,"(1125, 101, 1175, 173)",0.6100136637687683
CAM_01,2026-06-03 16:02:00,"(1058, 113, 1092, 158)",0.7274753451347351
CAM_01,2026-06-03 16:04:19,"(193, 251, 371, 396)",0.8224167227745056
CAM_01,2026-06-03 16:04:35,"(258, 196, 389, 254)",0.5180938243865967
CAM_01,2026-06-03 16:05:18,"(994, 246, 1030, 283)",0.5410639047622681
CAM_01,2026-06-03 16:05:19,"(994, 246, 1036, 284)",0.6312645077705383
CAM_01,2026-06-03 16:05:19,"(995, 247, 1038, 285)",0.6019909977912903
CAM_01,2026-06-03 16:05:19,"(995, 245, 1035, 286)",0.505240797996521
CAM_01,2026-06-03 16:05:20,"(995, 245, 1035, 286)",0.5136601328849792
CAM_01,2026-06-03 16:05:20,"(994, 245, 1036, 286)",0.6098062992095947
CAM_01,2026-06-03 16:05:20,"(994, 245, 1036, 286)",0.6473081111907959
CAM_01,2026-06-03 16:05:20,"(995, 245, 1035, 286)",0.6238157153129578
CAM_01,2026-06-03 16:05:20,"(1129, 241, 1170, 269)",0.5116311311721802
CAM_01,2026-06-03 16:05:20,"(995, 245, 1036, 286)",0.6965371966362
CAM_01,2026-06-03 16:05:21,"(995, 247, 1036, 286)",0.6476551294326782
CAM_01,2026-06-03 16:05:21,"(1100, 242, 1169, 281)",0.5134600400924683
CAM_01,2026-06-03 16:05:21,"(995, 247, 1038, 286)",0.5720929503440857
CAM_01,2026-06-03 16:05:21,"(996, 247, 1034, 285)",0.5277236700057983
CAM_01,2026-06-03 16:05:22,"(995, 247, 1034, 285)",0.7166671752929688
CAM_01,2026-06-03 16:05:22,"(994, 247, 1032, 287)",0.720821738243103
CAM_01,2026-06-03 16:05:22,"(1020, 176, 1131, 224)",0.7090350389480591
CAM_01,2026-06-03 16:05:22,"(1022, 181, 1102, 215)",0.6302613019943237
CAM_01,2026-06-03 16:05:22,"(995, 246, 1037, 288)",0.7556517124176025
CAM_01,2026-06-03 16:05:23,"(895, 169, 975, 225)",0.6947659254074097
CAM_01,2026-06-03 16:05:24,"(828, 189, 892, 232)",0.5338486433029175
CAM_01,2026-06-03 16:05:24,"(995, 247, 1038, 284)",0.77303147315979
CAM_01,2026-06-03 16:05:24,"(995, 246, 1033, 284)",0.7546441555023193
CAM_01,2026-06-03 16:05:24,"(995, 247, 1033, 285)",0.5191524028778076
CAM_01,2026-06-03 16:05:25,"(994, 246, 1033, 286)",0.5304868221282959
CAM_01,2026-06-03 16:05:25,"(995, 245, 1034, 286)",0.5780335664749146
CAM_01,2026-06-03 16:05:31,"(995, 246, 1034, 286)",0.5096443891525269
CAM_01,2026-06-03 16:05:31,"(995, 246, 1034, 286)",0.5109245777130127
CAM_01,2026-06-03 16:05:31,"(995, 246, 1034, 286)",0.5141868591308594
CAM_01,2026-06-03 16:05:32,"(995, 246, 1034, 286)",0.5124841332435608
CAM_01,2026-06-03 16:05:32,"(995, 246, 1034, 286)",0.5106561183929443
CAM_01,2026-06-03 16:05:32,"(995, 246, 1034, 286)",0.5116332173347473
CAM_01,2026-06-03 16:05:33,"(995, 245, 1033, 285)",0.5053628087043762
CAM_01,2026-06-03 16:05:33,"(995, 245, 1033, 285)",0.5054802894592285
CAM_01,2026-06-03 16:05:34,"(995, 245, 1033, 286)",0.5018358826637268
CAM_01,2026-06-03 16:05:34,"(995, 245, 1033, 286)",0.5018975138664246
CAM_01,2026-06-03 16:05:35,"(994, 245, 1034, 286)",0.5002577304840088
CAM_01,2026-06-03 16:05:35,"(995, 245, 1034, 286)",0.5029346942901611
CAM_01,2026-06-03 16:05:36,"(995, 245, 1034, 286)",0.5036281943321228
CAM_01,2026-06-03 16:05:36,"(995, 245, 1034, 286)",0.5172581672668457
CAM_01,2026-06-03 16:05:36,"(995, 245, 1034, 286)",0.5136682391166687
CAM_01,2026-06-03 16:05:36,"(995, 245, 1034, 286)",0.5116028785705566
CAM_01,2026-06-03 16:05:36,"(995, 245, 1034, 286)",0.5069670677185059
CAM_01,2026-06-03 16:05:37,"(995, 245, 1034, 286)",0.5160567760467529
CAM_01,2026-06-03 16:05:37,"(995, 245, 1034, 286)",0.5172089338302612
CAM_01,2026-06-03 16:05:48,"(995, 245, 1034, 285)",0.5069579482078552
CAM_01,2026-06-03 16:05:48,"(995, 245, 1034, 285)",0.5003888010978699
CAM_01,2026-06-03 16:06:00,"(994, 245, 1034, 285)",0.5243880152702332
CAM_01,2026-06-03 16:06:01,"(994, 245, 1034, 285)",0.5274410843849182
CAM_01,2026-06-03 16:06:01,"(994, 245, 1034, 285)",0.5246338248252869
CAM_01,2026-06-03 16:06:01,"(994, 245, 1034, 285)",0.5250445008277893
CAM_01,2026-06-03 16:06:01,"(994, 245, 1034, 285)",0.5161362290382385
CAM_01,2026-06-03 16:06:01,"(994, 245, 1034, 285)",0.5147798657417297
CAM_01,2026-06-03 16:06:02,"(994, 245, 1034, 285)",0.5187778472900391
CAM_01,2026-06-03 16:06:02,"(994, 245, 1034, 285)",0.5122999548912048
CAM_01,2026-06-03 16:06:02,"(995, 245, 1034, 285)",0.5077106356620789
CAM_01,2026-06-03 16:06:10,"(351, 191, 411, 232)",0.5148741602897644
CAM_01,2026-06-03 16:06:10,"(995, 245, 1034, 286)",0.5399512648582458
CAM_01,2026-06-03 16:06:10,"(995, 245, 1035, 286)",0.5020551085472107
CAM_01,2026-06-03 16:06:10,"(529, 36, 584, 64)",0.6935595870018005
CAM_01,2026-06-03 16:06:11,"(530, 36, 584, 65)",0.6515159606933594
CAM_01,2026-06-03 16:06:11,"(530, 35, 584, 64)",0.6079984307289124
CAM_01,2026-06-03 16:06:11,"(530, 35, 584, 64)",0.6007532477378845
CAM_01,2026-06-03 16:06:11,"(530, 36, 587, 64)",0.614547073841095
CAM_01,2026-06-03 16:06:11,"(530, 36, 587, 64)",0.5607147812843323
CAM_01,2026-06-03 16:06:12,"(531, 37, 588, 65)",0.537521481513977
CAM_01,2026-06-03 16:06:12,"(532, 37, 589, 65)",0.5396341681480408
CAM_01,2026-06-03 16:06:12,"(533, 36, 590, 65)",0.5232901573181152
CAM_01,2026-06-03 16:06:12,"(534, 36, 591, 65)",0.635773241519928
CAM_01,2026-06-03 16:06:12,"(534, 37, 590, 65)",0.6614340543746948
CAM_01,2026-06-03 16:06:13,"(534, 37, 589, 65)",0.6265513896942139
CAM_01,2026-06-03 16:06:14,"(536, 36, 590, 65)",0.5077856779098511
CAM_01,2026-06-03 16:06:14,"(537, 36, 591, 65)",0.5678741931915283
CAM_01,2026-06-03 16:06:14,"(536, 37, 591, 66)",0.5831606984138489
CAM_01,2026-06-03 16:06:14,"(537, 37, 591, 66)",0.5935432314872742
CAM_01,2026-06-03 16:06:15,"(537, 37, 591, 66)",0.5946879982948303
CAM_01,2026-06-03 16:06:15,"(538, 37, 591, 65)",0.5895044207572937
CAM_01,2026-06-03 16:06:15,"(538, 37, 591, 65)",0.5874088406562805
CAM_01,2026-06-03 16:06:15,"(538, 37, 591, 65)",0.5994864106178284
CAM_01,2026-06-03 16:06:16,"(538, 37, 591, 66)",0.600098192691803
CAM_01,2026-06-03 16:06:16,"(538, 37, 591, 66)",0.5999245643615723
CAM_01,2026-06-03 16:06:16,"(538, 37, 591, 66)",0.5982317328453064
CAM_01,2026-06-03 16:06:16,"(538, 37, 591, 66)",0.6106237173080444
CAM_01,2026-06-03 16:06:16,"(538, 37, 591, 66)",0.6387885808944702
CAM_01,2026-06-03 16:06:16,"(995, 245, 1035, 286)",0.5388907790184021
CAM_01,2026-06-03 16:06:17,"(538, 37, 591, 66)",0.6110354661941528
CAM_01,2026-06-03 16:06:17,"(995, 245, 1035, 286)",0.5426591634750366
CAM_01,2026-06-03 16:06:17,"(537, 37, 591, 66)",0.6109397411346436
CAM_01,2026-06-03 16:06:17,"(995, 245, 1035, 286)",0.5422807931900024
CAM_01,2026-06-03 16:06:17,"(537, 37, 591, 66)",0.5795971751213074
CAM_01,2026-06-03 16:06:17,"(995, 245, 1035, 286)",0.5420033931732178
CAM_01,2026-06-03 16:06:17,"(537, 37, 591, 66)",0.566619336605072
CAM_01,2026-06-03 16:06:17,"(995, 245, 1035, 286)",0.5396419167518616
CAM_01,2026-06-03 16:06:17,"(537, 36, 591, 66)",0.5649346113204956
CAM_01,2026-06-03 16:06:17,"(995, 245, 1035, 286)",0.542872965335846
CAM_01,2026-06-03 16:06:18,"(536, 36, 591, 65)",0.5699372887611389
CAM_01,2026-06-03 16:06:18,"(995, 245, 1035, 286)",0.5422459840774536
CAM_01,2026-06-03 16:06:18,"(536, 36, 591, 65)",0.5620108842849731
CAM_01,2026-06-03 16:06:18,"(995, 245, 1035, 286)",0.5467383861541748
CAM_01,2026-06-03 16:06:18,"(536, 36, 591, 66)",0.5842238664627075
CAM_01,2026-06-03 16:06:18,"(995, 245, 1035, 286)",0.5447012782096863
CAM_01,2026-06-03 16:06:18,"(536, 36, 591, 65)",0.527718722820282
CAM_01,2026-06-03 16:06:19,"(537, 36, 592, 65)",0.5290769934654236
CAM_01,2026-06-03 16:06:19,"(538, 36, 591, 65)",0.5085788369178772
CAM_01,2026-06-03 16:06:19,"(539, 36, 592, 65)",0.5244386792182922
CAM_01,2026-06-03 16:06:19,"(539, 37, 592, 65)",0.553881824016571
CAM_01,2026-06-03 16:06:19,"(542, 37, 593, 65)",0.638636589050293
CAM_01,2026-06-03 16:06:20,"(543, 37, 594, 65)",0.6306115388870239
CAM_01,2026-06-03 16:06:20,"(545, 37, 595, 66)",0.6461787223815918
CAM_01,2026-06-03 16:06:20,"(546, 37, 596, 65)",0.666178822517395
CAM_01,2026-06-03 16:06:21,"(560, 37, 605, 63)",0.5986006259918213
CAM_01,2026-06-03 16:06:21,"(564, 37, 607, 64)",0.6341559886932373
CAM_01,2026-06-03 16:06:21,"(580, 38, 624, 65)",0.5865172147750854
CAM_01,2026-06-03 16:06:22,"(592, 39, 633, 64)",0.6806498169898987
CAM_01,2026-06-03 16:06:23,"(995, 245, 1034, 286)",0.5178496241569519
CAM_01,2026-06-03 16:06:23,"(994, 245, 1034, 286)",0.5243043303489685
CAM_01,2026-06-03 16:06:23,"(995, 245, 1034, 286)",0.516974925994873
CAM_01,2026-06-03 16:06:23,"(995, 245, 1034, 286)",0.5192757844924927
CAM_01,2026-06-03 16:06:24,"(995, 245, 1034, 286)",0.5321891903877258
CAM_01,2026-06-03 16:06:24,"(995, 245, 1034, 286)",0.5216529369354248
CAM_01,2026-06-03 16:06:24,"(995, 245, 1034, 286)",0.519554078578949
CAM_01,2026-06-03 16:06:24,"(995, 245, 1034, 286)",0.5142737627029419
CAM_01,2026-06-03 16:06:26,"(388, 103, 445, 212)",0.745998203754425
CAM_01,2026-06-03 16:06:26,"(381, 111, 441, 217)",0.8503168821334839
CAM_01,2026-06-03 16:06:26,"(368, 114, 438, 225)",0.7738355994224548
CAM_01,2026-06-03 16:06:27,"(361, 123, 441, 227)",0.7687585949897766
CAM_01,2026-06-03 16:06:27,"(351, 137, 432, 237)",0.6452429294586182
CAM_01,2026-06-03 16:06:27,"(339, 147, 501, 244)",0.5965738892555237
CAM_01,2026-06-03 16:06:27,"(320, 155, 492, 249)",0.7634934782981873
CAM_01,2026-06-03 16:06:27,"(305, 157, 480, 253)",0.734265923500061
CAM_01,2026-06-03 16:06:27,"(995, 245, 1034, 286)",0.5005373954772949
CAM_01,2026-06-03 16:06:28,"(280, 158, 462, 246)",0.7553194761276245
CAM_01,2026-06-03 16:06:28,"(269, 156, 417, 242)",0.6590995788574219
CAM_01,2026-06-03 16:06:28,"(995, 245, 1034, 286)",0.5003824830055237
CAM_01,2026-06-03 16:06:28,"(995, 245, 1034, 286)",0.5077213644981384
CAM_01,2026-06-03 16:06:28,"(995, 245, 1034, 286)",0.5079827904701233
CAM_01,2026-06-03 16:06:28,"(161, 146, 260, 238)",0.7212649583816528
CAM_01,2026-06-03 16:06:29,"(131, 139, 261, 222)",0.8492024540901184
CAM_01,2026-06-03 16:06:29,"(995, 245, 1034, 286)",0.5164036750793457
CAM_01,2026-06-03 16:06:29,"(111, 137, 235, 209)",0.9088639616966248
CAM_01,2026-06-03 16:06:29,"(995, 245, 1034, 286)",0.5171133875846863
CAM_01,2026-06-03 16:06:29,"(76, 130, 227, 203)",0.8655034899711609
CAM_01,2026-06-03 16:06:29,"(995, 245, 1034, 286)",0.5171105265617371
CAM_01,2026-06-03 16:06:29,"(36, 125, 189, 211)",0.8239622712135315
CAM_01,2026-06-03 16:06:29,"(995, 245, 1034, 285)",0.5176557898521423
CAM_01,2026-06-03 16:06:30,"(0, 137, 164, 229)",0.7772009968757629
CAM_01,2026-06-03 16:06:30,"(995, 245, 1034, 286)",0.5185860395431519
CAM_01,2026-06-03 16:06:30,"(0, 151, 158, 235)",0.8414341807365417
CAM_01,2026-06-03 16:06:41,"(995, 245, 1034, 285)",0.5053064227104187
CAM_01,2026-06-03 16:07:09,"(994, 245, 1034, 286)",0.5399352312088013
CAM_01,2026-06-03 16:07:09,"(995, 245, 1035, 286)",0.5211145281791687
CAM_01,2026-06-03 16:07:09,"(995, 245, 1035, 286)",0.5236285924911499
CAM_01,2026-06-03 16:07:10,"(995, 245, 1035, 286)",0.5221556425094604
CAM_01,2026-06-03 16:07:10,"(995, 245, 1035, 286)",0.5226616859436035
CAM_01,2026-06-03 16:07:10,"(995, 245, 1035, 286)",0.5207425355911255
CAM_01,2026-06-03 16:07:10,"(995, 245, 1035, 286)",0.5216417908668518
CAM_01,2026-06-03 16:07:11,"(995, 245, 1035, 286)",0.5195841193199158
CAM_01,2026-06-03 16:07:11,"(995, 245, 1035, 286)",0.5209683775901794
CAM_01,2026-06-03 16:07:11,"(995, 245, 1035, 286)",0.5210795402526855
CAM_01,2026-06-03 16:07:17,"(995, 245, 1034, 286)",0.5009892582893372
CAM_01,2026-06-03 16:07:17,"(995, 245, 1034, 286)",0.5005083084106445
CAM_01,2026-06-03 16:07:18,"(228, 47, 381, 335)",0.5347882509231567
CAM_01,2026-06-03 16:07:18,"(243, 49, 382, 333)",0.7506000399589539
CAM_01,2026-06-03 16:07:18,"(241, 53, 382, 328)",0.7016407251358032
CAM_01,2026-06-03 16:07:18,"(245, 85, 385, 325)",0.7551084160804749
CAM_01,2026-06-03 16:07:34,"(630, 82, 680, 143)",0.746455192565918
CAM_01,2026-06-03 16:07:34,"(647, 89, 686, 145)",0.5914987325668335
CAM_01,2026-06-03 16:07:44,"(994, 245, 1034, 285)",0.5084851980209351
CAM_01,2026-06-03 16:07:45,"(994, 245, 1034, 285)",0.5035802125930786
CAM_01,2026-06-03 16:07:45,"(995, 245, 1034, 285)",0.5131794810295105
CAM_01,2026-06-03 16:07:45,"(995, 245, 1034, 285)",0.5063374042510986
CAM_01,2026-06-03 16:07:53,"(995, 245, 1035, 286)",0.5221662521362305
CAM_01,2026-06-03 16:07:53,"(995, 245, 1035, 286)",0.6570805907249451
CAM_01,2026-06-03 16:07:53,"(995, 245, 1035, 286)",0.6583195328712463
CAM_01,2026-06-03 16:07:53,"(995, 245, 1036, 285)",0.7595451474189758
CAM_01,2026-06-03 16:07:54,"(995, 246, 1035, 285)",0.7472168207168579
CAM_01,2026-06-03 16:07:54,"(995, 246, 1035, 285)",0.6342595815658569
CAM_01,2026-06-03 16:07:54,"(995, 246, 1035, 285)",0.6207161545753479
CAM_01,2026-06-03 16:07:54,"(995, 246, 1035, 285)",0.6547725200653076
CAM_01,2026-06-03 16:07:55,"(994, 246, 1035, 286)",0.5447660088539124
CAM_01,2026-06-03 16:07:57,"(749, 89, 786, 146)",0.5949913263320923
CAM_01,2026-06-03 16:07:58,"(716, 90, 761, 146)",0.651572048664093
CAM_01,2026-06-03 16:08:06,"(995, 245, 1034, 285)",0.5958997011184692
CAM_01,2026-06-03 16:08:06,"(995, 245, 1033, 285)",0.5643065571784973
CAM_01,2026-06-03 16:08:07,"(995, 245, 1034, 286)",0.5080843567848206
CAM_01,2026-06-03 16:08:08,"(995, 244, 1035, 286)",0.5131983757019043
CAM_01,2026-06-04 17:08:10,"(283, 452, 324, 501)",0.740224301815033
CAM_01,2026-06-04 17:08:10,"(502, 42, 578, 84)",0.5641387701034546
CAM_01,2026-06-04 17:08:11,"(565, 0, 610, 17)",0.5008396506309509
CAM_01,2026-06-04 17:08:14,"(535, 45, 623, 93)",0.7860918641090393
CAM_01,2026-06-04 17:08:14,"(557, 50, 620, 94)",0.7676430344581604
CAM_01,2026-06-04 17:08:14,"(542, 46, 627, 91)",0.6103196144104004
CAM_01,2026-06-04 17:08:14,"(556, 50, 621, 94)",0.771654486656189
CAM_01,2026-06-04 17:08:14,"(543, 46, 628, 92)",0.6329490542411804
CAM_01,2026-06-04 17:08:15,"(550, 48, 621, 94)",0.7684691548347473
CAM_01,2026-06-04 17:08:15,"(551, 46, 623, 93)",0.7659947872161865
CAM_01,2026-06-04 17:08:15,"(549, 44, 624, 93)",0.769802987575531
CAM_01,2026-06-04 17:08:16,"(544, 45, 623, 92)",0.7771672606468201
CAM_01,2026-06-04 17:08:16,"(544, 45, 623, 92)",0.7751832008361816
CAM_01,2026-06-04 17:08:16,"(540, 45, 623, 92)",0.7880035042762756
CAM_01,2026-06-04 17:08:16,"(535, 50, 621, 96)",0.8152888417243958
CAM_01,2026-06-04 17:08:17,"(570, 56, 622, 98)",0.8103901147842407
CAM_01,2026-06-04 17:08:17,"(541, 51, 625, 96)",0.6760506629943848
CAM_01,2026-06-04 17:08:17,"(565, 55, 625, 98)",0.8078070878982544
CAM_01,2026-06-04 17:08:17,"(542, 49, 628, 97)",0.6074443459510803
CAM_01,2026-06-04 17:08:17,"(572, 56, 624, 102)",0.8142454028129578
CAM_01,2026-06-04 17:08:17,"(570, 56, 625, 101)",0.8095452785491943
CAM_01,2026-06-04 17:08:18,"(569, 54, 629, 103)",0.831964910030365
CAM_01,2026-06-04 17:08:18,"(569, 54, 628, 103)",0.8232297897338867
CAM_01,2026-06-04 17:08:18,"(570, 56, 625, 102)",0.8323034048080444
CAM_01,2026-06-04 17:08:18,"(569, 57, 625, 102)",0.8320426344871521
CAM_01,2026-06-04 17:08:19,"(570, 57, 624, 102)",0.8236947655677795
CAM_01,2026-06-04 17:08:19,"(569, 57, 624, 102)",0.8223637938499451
CAM_01,2026-06-04 17:08:19,"(569, 57, 624, 102)",0.8257989883422852
CAM_01,2026-06-04 17:08:19,"(569, 57, 625, 103)",0.8261697292327881
CAM_01,2026-06-04 17:08:20,"(563, 58, 625, 103)",0.8089211583137512
CAM_01,2026-06-04 17:08:20,"(547, 51, 626, 102)",0.5803429484367371
CAM_01,2026-06-04 17:08:20,"(564, 58, 625, 103)",0.8102812170982361
CAM_01,2026-06-04 17:08:20,"(548, 52, 627, 102)",0.5700677037239075
CAM_01,2026-06-04 17:08:20,"(564, 58, 625, 103)",0.8120390176773071
CAM_01,2026-06-04 17:08:20,"(547, 51, 627, 102)",0.5762162804603577
CAM_01,2026-06-04 17:08:20,"(565, 58, 625, 103)",0.8099505305290222
CAM_01,2026-06-04 17:08:20,"(547, 51, 627, 103)",0.56141197681427
CAM_01,2026-06-04 17:08:20,"(566, 58, 625, 103)",0.8124706149101257
CAM_01,2026-06-04 17:08:20,"(548, 51, 627, 103)",0.5421515107154846
CAM_01,2026-06-04 17:08:21,"(569, 59, 625, 103)",0.8165844678878784
CAM_01,2026-06-04 17:08:21,"(567, 58, 625, 103)",0.8107075095176697
CAM_01,2026-06-04 17:08:21,"(549, 51, 627, 103)",0.5350210070610046
CAM_01,2026-06-04 17:08:21,"(567, 58, 625, 103)",0.8085489273071289
CAM_01,2026-06-04 17:08:21,"(548, 51, 627, 103)",0.528731107711792
CAM_01,2026-06-04 17:08:21,"(569, 58, 625, 103)",0.8188282251358032
CAM_01,2026-06-04 17:08:22,"(571, 60, 624, 102)",0.8196637034416199
CAM_01,2026-06-04 17:08:22,"(571, 60, 624, 103)",0.8202645778656006
CAM_01,2026-06-04 17:08:22,"(571, 60, 624, 103)",0.8227952122688293
CAM_01,2026-06-04 17:08:22,"(571, 60, 624, 103)",0.819718062877655
CAM_01,2026-06-04 17:08:22,"(571, 60, 623, 103)",0.8225601315498352
CAM_01,2026-06-04 17:08:23,"(571, 60, 624, 103)",0.8228617906570435
CAM_01,2026-06-04 17:08:23,"(571, 60, 624, 103)",0.8238313794136047
CAM_01,2026-06-04 17:08:23,"(571, 60, 623, 103)",0.8239161968231201
CAM_01,2026-06-04 17:08:23,"(571, 60, 623, 103)",0.8254633545875549
CAM_01,2026-06-04 17:08:24,"(561, 57, 623, 102)",0.824928343296051
CAM_01,2026-06-04 17:08:24,"(565, 57, 624, 103)",0.8246130347251892
CAM_01,2026-06-04 17:08:24,"(564, 56, 624, 103)",0.8178642392158508
CAM_01,2026-06-04 17:08:24,"(550, 51, 625, 101)",0.6053688526153564
CAM_01,2026-06-04 17:08:24,"(566, 56, 623, 103)",0.8042418956756592
CAM_01,2026-06-04 17:08:24,"(545, 50, 625, 101)",0.6173067688941956
CAM_01,2026-06-04 17:08:24,"(560, 52, 623, 103)",0.7999897599220276
CAM_01,2026-06-04 17:08:25,"(565, 56, 622, 103)",0.8114846348762512
CAM_01,2026-06-04 17:08:25,"(548, 50, 624, 101)",0.6257972121238708
CAM_01,2026-06-04 17:08:25,"(564, 56, 623, 102)",0.8155999779701233
CAM_01,2026-06-04 17:08:25,"(548, 50, 625, 101)",0.605709969997406
CAM_01,2026-06-04 17:08:25,"(567, 56, 623, 102)",0.8147614598274231
CAM_01,2026-06-04 17:08:25,"(565, 56, 623, 102)",0.8167532682418823
CAM_01,2026-06-04 17:08:25,"(547, 50, 625, 101)",0.5093684792518616
CAM_01,2026-06-04 17:08:26,"(564, 55, 623, 102)",0.8110247850418091
CAM_01,2026-06-04 17:08:26,"(547, 49, 625, 101)",0.5047829747200012
CAM_01,2026-06-04 17:08:26,"(569, 54, 624, 101)",0.8137906789779663
CAM_01,2026-06-04 17:08:26,"(566, 53, 624, 102)",0.8128695487976074
CAM_01,2026-06-04 17:08:26,"(560, 49, 624, 103)",0.8135837316513062
CAM_01,2026-06-04 17:08:27,"(558, 49, 624, 103)",0.799850583076477
CAM_01,2026-06-04 17:08:27,"(561, 52, 625, 102)",0.7951791286468506
CAM_01,2026-06-04 17:08:27,"(555, 49, 625, 104)",0.8001247048377991
CAM_01,2026-06-04 17:08:27,"(563, 49, 625, 104)",0.8038002252578735
CAM_01,2026-06-04 17:08:27,"(567, 49, 625, 103)",0.8037833571434021
CAM_01,2026-06-04 17:08:28,"(566, 49, 625, 103)",0.8020384311676025
CAM_01,2026-06-04 17:08:28,"(568, 55, 626, 103)",0.8095638155937195
CAM_01,2026-06-04 17:08:28,"(568, 56, 626, 103)",0.8124158382415771
CAM_01,2026-06-04 17:08:28,"(568, 56, 625, 103)",0.801389753818512
CAM_01,2026-06-04 17:08:29,"(567, 56, 626, 103)",0.810199499130249
CAM_01,2026-06-04 17:08:29,"(568, 56, 626, 103)",0.7938734889030457
CAM_01,2026-06-04 17:08:29,"(569, 56, 625, 103)",0.7949723601341248
CAM_01,2026-06-04 17:08:29,"(569, 57, 625, 103)",0.8036472797393799
CAM_01,2026-06-04 17:08:29,"(570, 56, 625, 103)",0.7863509058952332
CAM_01,2026-06-04 17:08:30,"(565, 56, 624, 102)",0.8060309886932373
CAM_01,2026-06-04 17:08:30,"(565, 56, 624, 103)",0.8097519278526306
CAM_01,2026-06-04 17:08:30,"(566, 56, 624, 103)",0.8145741820335388
CAM_01,2026-06-04 17:08:30,"(565, 55, 624, 103)",0.8141980767250061
CAM_01,2026-06-04 17:08:31,"(567, 55, 624, 103)",0.8156371116638184
CAM_01,2026-06-04 17:08:31,"(560, 54, 625, 103)",0.811319887638092
CAM_01,2026-06-04 17:08:31,"(563, 54, 625, 103)",0.8173657059669495
CAM_01,2026-06-04 17:08:31,"(568, 55, 624, 102)",0.8113304972648621
CAM_01,2026-06-04 17:08:32,"(561, 54, 624, 102)",0.798231303691864
CAM_01,2026-06-04 17:08:32,"(533, 48, 625, 104)",0.7980222702026367
CAM_01,2026-06-04 17:08:32,"(552, 55, 624, 103)",0.6378823518753052
CAM_01,2026-06-04 17:08:32,"(534, 46, 625, 104)",0.803170382976532
